Date,Open,High,Low,Close,Volume,Turnover,prevclose,gappct,gapDOWN,Consgapdown,gappctHObO,gappctHObO1,gappctHObO2,gappctHObO3,gappctHObO4,gappctHObO5,gappctOLbO,gappctOLbO1,gappctOLbO2,gappctOLbO3,gappctOLbO4,gappctOLbO5
2005-05-25,2028.55,2047.45,2019.0,2043.85,76579699,22732300000.0,2028.6,-0.002464754017546807,True,1.0,0.004707796209114863,0.004707796209114863,,,,,0.004707796209114863,0.004707796209114863,,,,
2005-05-26,2043.5,2078.65,2025.65,2074.7,88187689,36307100000.0,2043.85,-0.017124544364797274,True,2.0,0.008735013457303601,0.008735013457303601,,,,,0.008735013457303601,0.008735013457303601,,,,
2005-05-27,2073.25,2099.35,2069.5,2076.4,73791013,28451400000.0,2074.7,-0.06988962259602922,True,3.0,0.001808754371156397,0.001808754371156397,,,,,0.001808754371156397,0.001808754371156397,,,,
2005-06-03,2064.1,2097.25,2061.35,2094.25,52180109,20732100000.0,2064.65,-0.026638897633990355,True,1.0,0.0013322997916767599,0.0013322997916767599,,,,,0.0013322997916767599,0.0013322997916767599,,,,
2005-06-04,2094.1,2098.1,2087.0,2092.35,22469509,7758300000.0,2094.25,-0.0071624686642039375,True,2.0,0.0033904780096461053,0.0033904780096461053,,,,,0.0033904780096461053,0.0033904780096461053,,,,
2005-06-06,2092.0,2109.1,2087.4,2092.8,42744602,18178900000.0,2092.35,-0.016727602934495142,True,3.0,0.0021988527724664956,0.0021988527724664956,,,,,0.0021988527724664956,0.0021988527724664956,,,,
2005-06-07,2091.95,2102.85,2084.35,2098.15,36007293,15744400000.0,2092.8,-0.04061544342509383,True,4.0,0.0036329740194554886,0.0036329740194554886,,,,,0.0036329740194554886,0.0036329740194554886,,,,
2005-06-08,2094.7,2115.25,2094.05,2112.4,49625237,19923700000.0,2098.15,-0.16443056978768308,True,5.0,0.0003103069651977067,0.0003103069651977067,,,,,0.0003103069651977067,0.0003103069651977067,,,,
2005-06-09,2112.25,2118.65,2097.55,2103.2,53924493,17933400000.0,2112.4,-0.007100927854577303,True,6.0,0.006959403479701654,0.006959403479701654,,,,,0.006959403479701654,0.006959403479701654,,,,
2005-06-15,2110.5,2131.95,2110.35,2128.65,44576500,16907900000.0,2112.35,-0.08758018320827085,True,1.0,7.107320540160671e-05,7.107320540160671e-05,,,,,7.107320540160671e-05,7.107320540160671e-05,,,,
2005-06-16,2128.3,2135.1,2114.55,2123.7,65288983,23425900000.0,2128.65,-0.016442346087891812,True,2.0,0.006460555372832777,0.006460555372832777,,,,,0.006460555372832777,0.006460555372832777,,,,
2005-06-17,2123.6,2131.75,2103.9,2123.4,43861852,20246200000.0,2123.7,-0.004708763007953527,True,3.0,0.009276699943492098,0.009276699943492098,,,,,0.009276699943492098,0.009276699943492098,,,,
2005-06-30,2191.55,2226.15,2189.45,2220.6,82212701,38095100000.0,2191.65,-0.004562772340469923,True,1.0,0.0009582259131666463,0.0009582259131666463,,,,,0.0009582259131666463,0.0009582259131666463,,,,
2005-07-01,2220.45,2220.55,2198.9,2211.9,54585383,21198600000.0,2220.6,-0.0067549310997068795,True,2.0,0.00970523992884313,0.00970523992884313,,,,,0.00970523992884313,0.00970523992884313,,,,
2005-07-20,2236.9,2252.0,2236.9,2241.9,56890570,21462100000.0,2237.3,-0.017878693067540828,True,1.0,0.0,0.0,,,,,0.0,0.0,,,,
2005-07-21,2240.95,2251.85,2221.2,2230.5,60766699,23607400000.0,2241.9,-0.042374771399271725,True,2.0,0.008813226533389857,0.008813226533389857,,,,,0.008813226533389857,0.008813226533389857,,,,
2005-07-29,2318.05,2332.55,2280.85,2312.3,111818711,49579700000.0,2319.1,-0.04527618472682192,True,1.0,0.01604797135523404,0.01604797135523404,,,,,0.01604797135523404,0.01604797135523404,,,,
2005-08-01,2312.05,2329.9,2294.25,2318.05,59153792,24288300000.0,2312.3,-0.010811745880724819,True,2.0,0.007698795441275137,0.007698795441275137,,,,,0.007698795441275137,0.007698795441275137,,,,
2005-09-30,2607.9,2623.05,2567.75,2601.4,88155803,36853600000.0,2611.2,-0.1263786764705778,True,1.0,0.015395528969669116,0.015395528969669116,,,,,0.015395528969669116,0.015395528969669116,,,,
2005-10-03,2601.0,2635.0,2597.2,2630.05,64623105,25244800000.0,2601.4,-0.015376335819177788,True,2.0,0.0014609765474818078,0.0014609765474818078,,,,,0.0014609765474818078,0.0014609765474818078,,,,
2005-10-04,2630.0,2667.05,2629.6,2663.35,76746128,33537300000.0,2630.05,-0.0019011045417456662,True,3.0,0.0001520912547528863,0.0001520912547528863,,,,,0.0001520912547528863,0.0001520912547528863,,,,
2005-10-06,2643.8,2643.8,2571.3,2579.15,107136584,39702100000.0,2644.4,-0.022689456965659847,True,1.0,0.027422649217036084,0.027422649217036084,,,,,0.027422649217036084,0.027422649217036084,,,,
2005-10-07,2577.2,2603.25,2547.55,2574.05,92769893,40388000000.0,2579.15,-0.07560630440262385,True,2.0,0.011504733819649091,0.011504733819649091,,,,,0.011504733819649091,0.011504733819649091,,,,
2005-10-28,2352.65,2355.15,2307.45,2316.05,84569727,31922600000.000004,2352.9,-0.010625185940753963,True,1.0,0.019212377531719664,0.019212377531719664,,,,,0.019212377531719664,0.019212377531719664,,,,
2005-10-31,2314.85,2373.4,2314.2,2370.95,69796263,24196000000.0,2316.05,-0.05181235292848914,True,2.0,0.00028079573190491436,0.00028079573190491436,,,,,0.00028079573190491436,0.00028079573190491436,,,,
2005-11-01,2366.8,2410.15,2366.8,2386.75,18746555,6657500000.0,2370.95,-0.17503532339356107,True,3.0,0.0,0.0,,,,,0.0,0.0,,,,
2005-11-02,2386.45,2423.8,2367.75,2419.05,82540716,29092600000.000004,2386.75,-0.012569393526769954,True,4.0,0.007835906890988632,0.007835906890988632,,,,,0.007835906890988632,0.007835906890988632,,,,
2005-11-30,2698.1,2727.05,2647.1,2652.25,82029860,35883100000.0,2698.3,-0.007412074268994287,True,1.0,0.018902190430302807,0.018902190430302807,,,,,0.018902190430302807,0.018902190430302807,,,,
2005-12-01,2651.6,2705.0,2641.95,2698.95,74048315,36260400000.0,2652.25,-0.024507493637481045,True,2.0,0.003639312113440976,0.003639312113440976,,,,,0.003639312113440976,0.003639312113440976,,,,
2005-12-26,2804.3,2804.3,2741.8,2749.6,57486163,25099900000.0,2804.85,-0.019608891741081595,True,1.0,0.02228720179723995,0.02228720179723995,,,,,0.02228720179723995,0.02228720179723995,,,,
2005-12-27,2746.25,2812.6,2725.7,2805.9,58763373,28249000000.0,2749.6,-0.1218359034041282,True,2.0,0.0074829312699135845,0.0074829312699135845,,,,,0.0074829312699135845,0.0074829312699135845,,,,
2006-01-20,2870.8,2912.8,2870.8,2900.95,73695932,43075300000.0,2870.85,-0.0017416444606902885,True,1.0,0.0,0.0,,,,,0.0,0.0,,,,
2006-01-23,2900.3,2900.3,2870.95,2884.05,65128512,28092500000.0,2900.95,-0.022406453058468303,True,2.0,0.010119642795572996,0.010119642795572996,,,,,0.010119642795572996,0.010119642795572996,,,,
2006-02-13,3026.15,3042.75,3018.5,3041.15,66172668,30523300000.0,3027.55,-0.04624201086687555,True,1.0,0.002527964575450685,0.002527964575450685,,,,,0.002527964575450685,0.002527964575450685,,,,
2006-02-14,3040.25,3051.7,3009.9,3017.55,86851659,41499300000.0,3041.15,-0.02959406803347717,True,2.0,0.009982731683249703,0.009982731683249703,,,,,0.009982731683249703,0.009982731683249703,,,,
2006-02-15,3001.4,3048.8,2995.3,3022.2,90334973,41834799999.99999,3017.55,-0.5352023992974463,True,3.0,0.002032384887052678,,0.002032384887052678,,,,0.002032384887052678,,0.002032384887052678,,,
2006-03-28,3321.45,3344.5,3311.85,3325.0,145259830,74028800000.0,3321.65,-0.006021103969421006,True,1.0,0.0028903039335229823,0.0028903039335229823,,,,,0.0028903039335229823,0.0028903039335229823,,,,
2006-03-29,3324.85,3359.8,3324.8,3354.2,107383096,42354100000.0,3325.0,-0.004511278195491458,True,2.0,1.503827240318425e-05,1.503827240318425e-05,,,,,1.503827240318425e-05,1.503827240318425e-05,,,,
2006-04-24,3572.8,3585.35,3536.3,3548.9,90785788,46983500000.0,3573.05,-0.00699682344215726,True,1.0,0.010216077026421853,0.010216077026421853,,,,,0.010216077026421853,0.010216077026421853,,,,
2006-04-25,3548.8,3552.65,3433.55,3462.65,83494373,42846899999.99999,3548.9,-0.002817774521680212,True,2.0,0.0324757664562669,0.0324757664562669,,,,,0.0324757664562669,0.0324757664562669,,,,
2006-04-27,3554.7,3598.95,3492.75,3508.1,148887167,104356200000.00002,3555.75,-0.02952963509808569,True,1.0,0.017427631023715032,0.017427631023715032,,,,,0.017427631023715032,0.017427631023715032,,,,
2006-04-28,3507.45,3517.65,3342.85,3508.35,108821039,49430100000.0,3508.1,-0.018528548216986147,True,2.0,0.046928680380333265,0.046928680380333265,,,,,0.046928680380333265,0.046928680380333265,,,,
2006-05-02,3557.55,3622.05,3556.9,3605.45,108347510,52598400000.0,3557.6,-0.0014054418709165493,True,1.0,0.00018271001110317238,0.00018271001110317238,,,,,0.00018271001110317238,0.00018271001110317238,,,,
2006-05-03,3604.4,3640.8,3581.4,3634.25,95591194,45371899999.99999,3605.45,-0.029122578318926267,True,2.0,0.0063810897791588056,0.0063810897791588056,,,,,0.0063810897791588056,0.0063810897791588056,,,,
2006-05-04,3630.65,3674.5,3621.55,3648.4,100108143,51410000000.0,3634.25,-0.09905757721675473,True,3.0,0.0025064382410862817,0.0025064382410862817,,,,,0.0025064382410862817,0.0025064382410862817,,,,
2006-06-06,3015.05,3015.05,2910.3,2937.3,98819077,41982900000.0,3016.65,-0.05303896706611338,True,1.0,0.03474237574832921,0.03474237574832921,,,,,0.03474237574832921,0.03474237574832921,,,,
2006-06-07,2935.25,2956.9,2819.45,2860.45,122677884,49543900000.0,2937.3,-0.0697919858373398,True,2.0,0.03945149476194538,0.03945149476194538,,,,,0.03945149476194538,0.03945149476194538,,,,
2006-06-08,2856.9,2859.4,2683.2,2724.35,133611695,51553700000.0,2860.45,-0.12410634690344971,True,3.0,0.06080016801428131,0.06080016801428131,,,,,0.06080016801428131,0.06080016801428131,,,,
2006-06-09,2721.2,2875.75,2707.85,2866.3,101500861,42554200000.0,2724.35,-0.11562391029053135,True,4.0,0.004905923857121825,0.004905923857121825,,,,,0.004905923857121825,0.004905923857121825,,,,
2006-07-26,3040.45,3121.4,3022.7,3110.15,77137663,37494800000.0,3040.5,-0.0016444663706687026,True,1.0,0.005837951619003766,0.005837951619003766,,,,,0.005837951619003766,0.005837951619003766,,,,
2006-07-27,3109.85,3167.1,3109.85,3156.15,106694441,52951000000.0,3110.15,-0.009645837017513042,True,2.0,0.0,0.0,,,,,0.0,0.0,,,,
2006-08-01,3128.2,3154.7,3113.6,3147.8,57028169,27900900000.0,3143.2,-0.4772206668363452,True,1.0,0.004667220765935653,,0.004667220765935653,,,,0.004667220765935653,,0.004667220765935653,,,
2006-08-02,3129.45,3187.85,3127.9,3182.1,55484351,26288800000.0,3147.8,-0.5829468200012822,True,2.0,0.0004952947003466191,,0.0004952947003466191,,,,0.0004952947003466191,,0.0004952947003466191,,,
2006-08-04,3189.7,3228.15,3161.8,3176.75,69528047,32823600000.0,3190.0,-0.009404388714739245,True,1.0,0.00874690409756392,0.00874690409756392,,,,,0.00874690409756392,0.00874690409756392,,,,
2006-08-07,3176.7,3178.5,3142.55,3151.1,50260661,24825200000.0,3176.75,-0.0015739356260386212,True,2.0,0.010750149526237806,0.010750149526237806,,,,,0.010750149526237806,0.010750149526237806,,,,
2006-09-11,3470.35,3486.65,3351.3,3366.15,78022331,39482200000.0,3471.45,-0.03168704719929451,True,1.0,0.03430489720057047,0.03430489720057047,,,,,0.03430489720057047,0.03430489720057047,,,,
2006-09-12,3363.3,3395.05,3328.45,3389.9,80287997,38997700000.0,3366.15,-0.08466645871395835,True,2.0,0.01036184699551047,0.01036184699551047,,,,,0.01036184699551047,0.01036184699551047,,,,
2006-09-13,3389.85,3470.65,3389.8,3454.55,71103462,37022200000.0,3389.9,-0.0014749697631252219,True,3.0,1.474991518790718e-05,1.474991518790718e-05,,,,,1.474991518790718e-05,1.474991518790718e-05,,,,
2006-10-23,3683.4,3690.85,3651.2,3657.3,45483007,22042900000.0,3683.5,-0.0027148092846452847,True,1.0,0.008741923223109158,0.008741923223109158,,,,,0.008741923223109158,0.008741923223109158,,,,
2006-10-26,3656.2,3686.85,3651.2,3677.55,97769504,48794300000.0,3657.3,-0.030076832636107612,True,2.0,0.0013675400689240195,0.0013675400689240195,,,,,0.0013675400689240195,0.0013675400689240195,,,,
2006-10-27,3676.85,3747.35,3674.8,3739.35,81362792,41141200000.0,3677.55,-0.019034411496791963,True,3.0,0.0005575424616178869,0.0005575424616178869,,,,,0.0005575424616178869,0.0005575424616178869,,,,
